"2025-04-29_03-14_10-4 - RawData"
"Wavelength nm.","Abs."
400.00,0.649
401.00,0.552
402.00,0.457
403.00,0.377
404.00,0.312
405.00,0.257
406.00,0.210
407.00,0.172
408.00,0.139
409.00,0.114
410.00,0.093
411.00,0.076
412.00,0.062
413.00,0.050
414.00,0.041
415.00,0.033
416.00,0.028
417.00,0.021
418.00,0.015
419.00,0.011
420.00,0.008
421.00,0.005
422.00,0.002
423.00,0.000
424.00,-0.002
425.00,-0.004
426.00,-0.005
427.00,-0.006
428.00,-0.008
429.00,-0.009
430.00,-0.010
431.00,-0.011
432.00,-0.012
433.00,-0.012
434.00,-0.013
435.00,-0.014
436.00,-0.014
437.00,-0.015
438.00,-0.016
439.00,-0.016
440.00,-0.016
441.00,-0.017
442.00,-0.017
443.00,-0.018
444.00,-0.018
445.00,-0.019
446.00,-0.019
447.00,-0.019
448.00,-0.020
449.00,-0.020
450.00,-0.020
451.00,-0.021
452.00,-0.021
453.00,-0.021
454.00,-0.021
455.00,-0.022
456.00,-0.022
457.00,-0.022
458.00,-0.022
459.00,-0.023
460.00,-0.023
461.00,-0.023
462.00,-0.023
463.00,-0.023
464.00,-0.024
465.00,-0.024
466.00,-0.024
467.00,-0.024
468.00,-0.024
469.00,-0.024
470.00,-0.025
471.00,-0.025
472.00,-0.025
473.00,-0.025
474.00,-0.025
475.00,-0.025
476.00,-0.025
477.00,-0.026
478.00,-0.026
479.00,-0.026
480.00,-0.026
481.00,-0.026
482.00,-0.026
483.00,-0.026
484.00,-0.026
485.00,-0.026
486.00,-0.027
487.00,-0.027
488.00,-0.027
489.00,-0.027
490.00,-0.027
491.00,-0.027
492.00,-0.027
493.00,-0.027
494.00,-0.027
495.00,-0.027
496.00,-0.027
497.00,-0.027
498.00,-0.027
499.00,-0.028
500.00,-0.028
501.00,-0.028
502.00,-0.028
503.00,-0.028
504.00,-0.028
505.00,-0.028
506.00,-0.028
507.00,-0.028
508.00,-0.028
509.00,-0.028
510.00,-0.028
511.00,-0.028
512.00,-0.028
513.00,-0.028
514.00,-0.028
515.00,-0.028
516.00,-0.028
517.00,-0.028
518.00,-0.028
519.00,-0.028
520.00,-0.028
521.00,-0.028
522.00,-0.028
523.00,-0.028
524.00,-0.028
525.00,-0.028
526.00,-0.028
527.00,-0.028
528.00,-0.028
529.00,-0.029
530.00,-0.028
531.00,-0.029
532.00,-0.029
533.00,-0.029
534.00,-0.029
535.00,-0.029
536.00,-0.030
537.00,-0.029
538.00,-0.029
539.00,-0.029
540.00,-0.029
541.00,-0.029
542.00,-0.029
543.00,-0.029
544.00,-0.029
545.00,-0.029
546.00,-0.029
547.00,-0.029
548.00,-0.029
549.00,-0.029
550.00,-0.029
551.00,-0.029
552.00,-0.029
553.00,-0.029
554.00,-0.029
555.00,-0.028
556.00,-0.028
557.00,-0.029
558.00,-0.028
559.00,-0.028
560.00,-0.028
561.00,-0.029
562.00,-0.028
563.00,-0.028
564.00,-0.028
565.00,-0.028
566.00,-0.028
567.00,-0.028
568.00,-0.028
569.00,-0.028
570.00,-0.029
571.00,-0.029
572.00,-0.029
573.00,-0.029
574.00,-0.029
575.00,-0.029
576.00,-0.029
577.00,-0.029
578.00,-0.029
579.00,-0.029
580.00,-0.029
581.00,-0.029
582.00,-0.029
583.00,-0.029
584.00,-0.029
585.00,-0.029
586.00,-0.029
587.00,-0.029
588.00,-0.029
589.00,-0.029
590.00,-0.029
591.00,-0.029
592.00,-0.029
593.00,-0.029
594.00,-0.029
595.00,-0.029
596.00,-0.029
597.00,-0.029
598.00,-0.029
599.00,-0.029
600.00,-0.029
601.00,-0.029
602.00,-0.029
603.00,-0.029
604.00,-0.029
605.00,-0.029
606.00,-0.029
607.00,-0.029
608.00,-0.029
609.00,-0.029
610.00,-0.029
611.00,-0.029
612.00,-0.029
613.00,-0.029
614.00,-0.030
615.00,-0.030
616.00,-0.030
617.00,-0.030
618.00,-0.030
619.00,-0.030
620.00,-0.030
621.00,-0.030
622.00,-0.030
623.00,-0.030
624.00,-0.030
625.00,-0.030
626.00,-0.030
627.00,-0.030
628.00,-0.031
629.00,-0.031
630.00,-0.031
631.00,-0.031
632.00,-0.031
633.00,-0.031
634.00,-0.031
635.00,-0.031
636.00,-0.031
637.00,-0.031
638.00,-0.031
639.00,-0.031
640.00,-0.032
641.00,-0.032
642.00,-0.032
643.00,-0.032
644.00,-0.032
645.00,-0.032
646.00,-0.032
647.00,-0.032
648.00,-0.032
649.00,-0.032
650.00,-0.032
651.00,-0.032
652.00,-0.032
653.00,-0.032
654.00,-0.032
655.00,-0.032
656.00,-0.032
657.00,-0.032
658.00,-0.032
659.00,-0.032
660.00,-0.032
661.00,-0.032
662.00,-0.032
663.00,-0.032
664.00,-0.032
665.00,-0.032
666.00,-0.032
667.00,-0.032
668.00,-0.032
669.00,-0.032
670.00,-0.032
671.00,-0.032
672.00,-0.032
673.00,-0.032
674.00,-0.032
675.00,-0.032
676.00,-0.032
677.00,-0.032
678.00,-0.032
679.00,-0.032
680.00,-0.032
681.00,-0.032
682.00,-0.032
683.00,-0.032
684.00,-0.032
685.00,-0.032
686.00,-0.033
687.00,-0.033
688.00,-0.032
689.00,-0.032
690.00,-0.032
691.00,-0.032
692.00,-0.032
693.00,-0.032
694.00,-0.032
695.00,-0.032
696.00,-0.032
697.00,-0.032
698.00,-0.032
699.00,-0.032
700.00,-0.032
701.00,-0.032
702.00,-0.032
703.00,-0.032
704.00,-0.032
705.00,-0.032
706.00,-0.032
707.00,-0.032
708.00,-0.032
709.00,-0.032
710.00,-0.032
711.00,-0.032
712.00,-0.032
713.00,-0.032
714.00,-0.032
715.00,-0.032
716.00,-0.032
717.00,-0.032
718.00,-0.032
719.00,-0.032
720.00,-0.032
721.00,-0.032
722.00,-0.032
723.00,-0.032
724.00,-0.032
725.00,-0.032
726.00,-0.032
727.00,-0.032
728.00,-0.032
729.00,-0.032
730.00,-0.031
731.00,-0.031
732.00,-0.031
733.00,-0.031
734.00,-0.031
735.00,-0.031
736.00,-0.030
737.00,-0.030
738.00,-0.030
739.00,-0.030
740.00,-0.030
741.00,-0.030
742.00,-0.030
743.00,-0.030
744.00,-0.030
745.00,-0.030
746.00,-0.030
747.00,-0.030
748.00,-0.030
749.00,-0.030
750.00,-0.030
751.00,-0.030
752.00,-0.030
753.00,-0.030
754.00,-0.030
755.00,-0.030
756.00,-0.030
757.00,-0.030
758.00,-0.030
759.00,-0.030
760.00,-0.030
761.00,-0.031
762.00,-0.031
763.00,-0.031
764.00,-0.031
765.00,-0.031
766.00,-0.031
767.00,-0.031
768.00,-0.031
769.00,-0.031
770.00,-0.031
771.00,-0.032
772.00,-0.032
773.00,-0.032
774.00,-0.032
775.00,-0.032
776.00,-0.032
777.00,-0.032
778.00,-0.032
779.00,-0.032
780.00,-0.032
781.00,-0.032
782.00,-0.032
783.00,-0.032
784.00,-0.032
785.00,-0.032
786.00,-0.032
787.00,-0.032
788.00,-0.032
789.00,-0.032
790.00,-0.032
791.00,-0.032
792.00,-0.032
793.00,-0.032
794.00,-0.032
795.00,-0.032
796.00,-0.032
797.00,-0.032
798.00,-0.032
799.00,-0.032
800.00,-0.032
801.00,-0.032
802.00,-0.031
803.00,-0.031
804.00,-0.031
805.00,-0.031
806.00,-0.031
807.00,-0.031
808.00,-0.031
809.00,-0.031
810.00,-0.031
811.00,-0.031
812.00,-0.031
813.00,-0.031
814.00,-0.031
815.00,-0.031
816.00,-0.031
817.00,-0.031
818.00,-0.031
819.00,-0.031
820.00,-0.031
821.00,-0.031
822.00,-0.031
823.00,-0.031
824.00,-0.031
825.00,-0.031
826.00,-0.031
827.00,-0.031
828.00,-0.031
829.00,-0.031
830.00,-0.031
831.00,-0.031
832.00,-0.031
833.00,-0.031
834.00,-0.031
835.00,-0.031
836.00,-0.031
837.00,-0.031
838.00,-0.031
839.00,-0.031
840.00,-0.031
841.00,-0.031
842.00,-0.031
843.00,-0.031
844.00,-0.031
845.00,-0.031
846.00,-0.031
847.00,-0.031
848.00,-0.031
849.00,-0.031
850.00,-0.031
851.00,-0.030
852.00,-0.030
853.00,-0.030
854.00,-0.030
855.00,-0.030
856.00,-0.030
857.00,-0.030
858.00,-0.030
859.00,-0.029
860.00,-0.029
861.00,-0.029
862.00,-0.028
863.00,-0.028
864.00,-0.028
865.00,-0.027
866.00,-0.027
867.00,-0.026
868.00,-0.026
869.00,-0.026
870.00,-0.026
871.00,-0.025
872.00,-0.025
873.00,-0.025
874.00,-0.025
875.00,-0.025
876.00,-0.025
877.00,-0.025
878.00,-0.025
879.00,-0.025
880.00,-0.025
881.00,-0.024
882.00,-0.024
883.00,-0.024
884.00,-0.024
885.00,-0.023
886.00,-0.023
887.00,-0.022
888.00,-0.021
889.00,-0.021
890.00,-0.020
891.00,-0.019
892.00,-0.018
893.00,-0.017
894.00,-0.015
895.00,-0.014
896.00,-0.012
897.00,-0.011
898.00,-0.009
899.00,-0.008
900.00,-0.006
901.00,-0.005
902.00,-0.003
903.00,-0.001
904.00,0.000
905.00,0.002
906.00,0.003
907.00,0.004
908.00,0.005
909.00,0.006
910.00,0.006
911.00,0.006
912.00,0.005
913.00,0.005
914.00,0.004
915.00,0.004
916.00,0.003
917.00,0.002
918.00,0.002
919.00,0.001
920.00,0.001
921.00,-0.000
922.00,-0.001
923.00,-0.002
924.00,-0.003
925.00,-0.004
926.00,-0.005
927.00,-0.006
928.00,-0.007
929.00,-0.007
930.00,-0.008
931.00,-0.009
932.00,-0.010
933.00,-0.011
934.00,-0.012
935.00,-0.013
936.00,-0.014
937.00,-0.014
938.00,-0.015
939.00,-0.016
940.00,-0.016
941.00,-0.017
942.00,-0.018
943.00,-0.018
944.00,-0.019
945.00,-0.019
946.00,-0.020
947.00,-0.020
948.00,-0.021
949.00,-0.021
950.00,-0.021
951.00,-0.022
952.00,-0.022
953.00,-0.023
954.00,-0.023
955.00,-0.023
956.00,-0.024
957.00,-0.024
958.00,-0.024
959.00,-0.025
960.00,-0.025
961.00,-0.025
962.00,-0.026
963.00,-0.026
964.00,-0.026
965.00,-0.026
966.00,-0.027
967.00,-0.027
968.00,-0.027
969.00,-0.027
970.00,-0.027
971.00,-0.027
972.00,-0.027
973.00,-0.027
974.00,-0.027
975.00,-0.027
976.00,-0.027
977.00,-0.027
978.00,-0.027
979.00,-0.027
980.00,-0.027
981.00,-0.027
982.00,-0.026
983.00,-0.026
984.00,-0.026
985.00,-0.025
986.00,-0.025
987.00,-0.025
988.00,-0.024
989.00,-0.024
990.00,-0.024
991.00,-0.023
992.00,-0.023
993.00,-0.022
994.00,-0.021
995.00,-0.021
996.00,-0.020
997.00,-0.020
998.00,-0.019
999.00,-0.019
1000.00,-0.018
1001.00,-0.016
1002.00,-0.015
1003.00,-0.013
1004.00,-0.012
